BUSSINES NAME;CUIT;SUB ITEMS - U.P. U$S;SUB ITEMS - U.P. CURRENCY;SUB ITEMS - QUANTITY;SUB ITEMS - FOB U$S;SUB ITEMS - FOB CURRENCY;SHIPMENT CURRENCY;COUNTRY OF ORIGIN ;COUNTRY OF PROVENANCE;CUSTOMS;TRANSPORTATION;DATE;SHIPPING;ITEM;SUB ITEMS - SUBITEM;TARIFF POSITION;POSITION DESCRIPTION;QUANTITY SUBITEMS;SUB ITEMS - ITEM CODE;SUB ITEMS - SUFFIXES;DOCUMENT TYPE;SHIPMENT TYPE;DESTINATION TYPE;HARBOR;FOB VALUE U$S;VALUE FOB CURRENCY;AVERAGE U.P. U$S;AVERAGE U.P. CURRENCY;FREIGHT VALUE U$S;VALUE FREIGHT CURRENCY;INSURANCE VALUE U$S;CURRENCY INSURANCE VALUE;CIF VALUE U$S;EXCHANGE RATE;AMOUNT VALUE;MEASUREMENT;VALUE QUANTITY KILOS;TAXABLE INCOME;MOMENT DATE;FOB CURRENCY;NET KGS VALUE;BRANCH;DECLARATION STATUS;CONDITION;CONDITION OF SALE;ITEM TYPE;WRITES
GLOBAL BRANDING S.A.;30714031860;8.92;8.92;504;4497.48;4497.48;DOLAR ESTADOUNIDENSE;INDONESIA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;30;0;6104.62.00.110A;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;28693;FOX (CA01) PRODUCTO TERMINADO. - (PA02) MEZCLADOS CON FIBRAS SINTETICAS. - (PC01) TEÑIDOS. - (PD00) - (PE00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000090;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;4497.48;4497.48;8.92;8.92;1032.04;17512.99;1032.04;1032.04;6561.56;1;504;UNIDAD;82.65;0;31/12/2021;DOL;82.65;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 1728.66 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;17.8;17.8;84;1494.79;1494.79;DOLAR ESTADOUNIDENSE;INDONESIA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;29;0;6201.93.00.210L;DE TALLE SUPERIOR AL 16 O SUS EQUIVALENTES;;28615;FOX (CA03) CON HILADOS DE DISTINTOS COLORES. - (NA01) DE NAILON O DEMAS POLIAMIDAS. - (NB00) - (NC00) - (PD00) - (PE00) - (PF00) - (ZA) PORCENTAJE DEL COMPONENTE MAYORITARIO EN PESO.: 000100;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;1494.79;1494.79;17.8;17.8;343.01;5820.65;343.01;343.01;2180.81;1;84;UNIDAD;27.47;0;31/12/2021;DOL;27.47;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 574.54 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;6.87;6.87;24;164.92;164.92;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;28;0;6505.00.12.100H;ORNAMENTADOS;;28545;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;164.92;164.92;6.87;6.87;37.84;642.19;37.84;37.84;240.6;1;24;UNIDAD;3.03;0;31/12/2021;DOL;3.03;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 36.22 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;7.9;7.9;144;1137.25;1137.25;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;27;0;6505.00.12.100H;ORNAMENTADOS;;28543;FOX (NA00) - (NB00);IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;1137.25;1137.25;7.9;7.9;260.97;4428.4;260.97;260.97;1659.19;1;144;UNIDAD;20.9;0;31/12/2021;DOL;20.9;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 249.78 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;5.87;5.87;144;844.67;844.67;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;26;0;6505.00.11.100A;ORNAMENTADOS;;28540;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;844.67;844.67;5.87;5.87;193.83;3289.11;193.83;193.83;1232.33;1;144;UNIDAD;15.52;0;31/12/2021;DOL;15.52;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 185.52 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;6.63;6.63;144;954.75;954.75;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;25;0;6505.00.12.100H;ORNAMENTADOS;;28539;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;954.75;954.75;6.63;6.63;219.09;3717.75;219.09;219.09;1392.93;1;144;UNIDAD;17.55;0;31/12/2021;DOL;17.55;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 209.70 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;8.15;8.15;72;586.73;586.73;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;24;0;6505.00.11.100A;ORNAMENTADOS;;28451;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;586.73;586.73;8.15;8.15;134.64;2284.7;134.64;134.64;856.01;1;72;UNIDAD;10.78;0;31/12/2021;DOL;10.78;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 128.87 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;7.83;7.83;216;1690.67;1690.67;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;23;0;6505.00.11.100A;ORNAMENTADOS;;28447;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;1690.67;1690.67;7.83;7.83;387.96;6583.39;387.96;387.96;2466.59;1;216;UNIDAD;31.07;0;31/12/2021;DOL;31.07;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 371.33 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;4.52;4.52;288;1301.18;1301.18;DOLAR ESTADOUNIDENSE;CHINA;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;22;0;6505.00.22.100T;ORNAMENTADOS;;28346;FOX;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;1301.18;1301.18;4.52;4.52;298.58;5066.74;298.58;298.58;1898.34;1;288;UNIDAD;23.91;0;31/12/2021;DOL;23.91;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 285.79 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;9.29;9.29;288;2674.28;2674.28;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;21;0;6505.00.12.100H;ORNAMENTADOS;;28343;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;2674.28;2674.28;9.29;9.29;613.67;10413.53;613.67;613.67;3901.62;1;288;UNIDAD;49.15;0;31/12/2021;DOL;49.15;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 587.37 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;8.76;8.76;72;630.91;630.91;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;20;0;6505.00.11.100A;ORNAMENTADOS;;28342;FOX (NA00) - (NB01) BORDADOS.;IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;630.91;630.91;8.76;8.76;144.78;2456.74;144.78;144.78;920.47;1;72;UNIDAD;11.59;0;31/12/2021;DOL;11.59;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 138.57 - BASE: 0.00 - COEFIECIENTE: 0.00
GLOBAL BRANDING S.A.;30714031860;8.39;8.39;144;1208.23;1208.23;DOLAR ESTADOUNIDENSE;VIETNAM;CHINA;BUENOS AIRES;ACUATICA;31/12/2021;21001IC04262152X;19;0;6505.00.11.100A;ORNAMENTADOS;;28341;FOX (NA00) - (NB00);IC04;IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE;DEFINITIVOS;NO DETERMINADO;1208.23;1208.23;8.39;8.39;277.25;4704.79;277.25;277.25;1762.73;1;144;UNIDAD;22.2;0;31/12/2021;DOL;22.2;NO DETERMINADO;OFICIALIZADA;NUEVO SIN USO;NO DETERMINADO;NORMAL;(010) DERECHOS IMPORTACION - TIPO OBLIGACION: P - MONTO: 265.37 - BASE: 0.00 - COEFIECIENTE: 0.00
